class,itstate,state,frequency,frequency_bin,real_center,imag_center,gamma_magnitude,sample_count
1,9,closed,704.0,704.0,0.275604248046875,0.597442626953125,0.6579478657478374,4
1,9,closed,705.0,705.0,0.274993896484375,0.589996337890625,0.6509357278779585,4
1,9,closed,706.0,706.0,0.279144287109375,0.593353271484375,0.6557359512845179,4
1,9,closed,707.0,707.0,0.279449462890625,0.59722900390625,0.6593743135857738,3
1,9,closed,708.0,708.0,0.2868194580078125,0.59991455078125,0.6649532838711034,4
1,9,closed,709.0,709.0,0.283599853515625,0.60235595703125,0.665778924182132,3
1,9,closed,710.0,710.0,0.29193115234375,0.60528564453125,0.6720078192881096,5
1,9,closed,711.0,711.0,0.296142578125,0.590667724609375,0.6607486568081226,3
1,9,closed,712.0,712.0,0.30035400390625,0.594635009765625,0.6661856516778792,3
1,9,closed,713.0,713.0,0.33538818359375,0.5862579345703125,0.6754136506919028,2
1,9,closed,714.0,714.0,0.2801513671875,0.57489013671875,0.6395181450385349,3
1,9,closed,715.0,715.0,0.357757568359375,0.5735626220703125,0.6759915377832661,2
1,9,closed,716.0,716.0,0.2726898193359375,0.5917816162109375,0.6515866932762635,2
1,9,closed,717.0,717.0,0.27716064453125,0.5950775146484375,0.65645660276757,2
1,9,closed,718.0,718.0,0.2816925048828125,0.59796142578125,0.6609905703030102,2
1,9,closed,719.0,719.0,0.2859039306640625,0.6006622314453125,0.6652339241605341,2
1,9,closed,720.0,720.0,0.3055419921875,0.5855712890625,0.6604919708552287,1
1,9,closed,721.0,721.0,0.2953338623046875,0.606536865234375,0.6746177133103951,2
1,9,closed,722.0,722.0,0.28472900390625,0.627532958984375,0.6891068279135903,1
1,9,closed,723.0,723.0,0.28936767578125,0.630645751953125,0.6938643356186893,1
1,9,closed,724.0,724.0,0.322296142578125,0.592193603515625,0.6742166325192225,1
1,9,closed,725.0,725.0,0.323486328125,0.59295654296875,0.6754560432280151,1
1,9,closed,726.0,726.0,0.32684326171875,0.59466552734375,0.6785673195357786,1
1,9,closed,727.0,727.0,0.32708740234375,0.596527099609375,0.6803166537285086,1
1,9,closed,728.0,728.0,0.329925537109375,0.602813720703125,0.6871937440815762,1
1,9,closed,729.0,729.0,0.3130035400390625,0.5908050537109375,0.6685969096304355,2
1,9,closed,730.0,730.0,0.3181610107421875,0.5932769775390625,0.6732042786809778,2
1,9,closed,731.0,731.0,0.344757080078125,0.606109619140625,0.6972993006441267,1
1,9,closed,732.0,732.0,0.303955078125,0.58489990234375,0.6591635497201761,1
1,9,closed,733.0,733.0,0.34722900390625,0.611114501953125,0.7028719055782089,1
1,9,closed,734.0,734.0,0.309783935546875,0.5908203125,0.6671092327239281,1
1,9,closed,735.0,735.0,0.31298828125,0.59423828125,0.6716254902122039,1
1,9,closed,736.0,736.0,0.316864013671875,0.598236083984375,0.6769706163056195,1
1,9,closed,737.0,737.0,0.3211669921875,0.601898193359375,0.682224062929508,1
1,9,closed,738.0,738.0,0.3258056640625,0.605010986328125,0.6871590967985051,1
1,9,closed,739.0,739.0,0.331024169921875,0.60711669921875,0.6914967010353242,1
1,9,closed,741.0,741.0,0.33892822265625,0.610992431640625,0.6987017186432622,1
1,9,closed,742.0,742.0,0.34234619140625,0.612335205078125,0.7015378237475398,1
1,9,closed,743.0,743.0,0.2976531982421875,0.6179351806640625,0.6858872457817907,2
1,9,closed,744.0,744.0,0.2550048828125,0.6240234375,0.6741162665353309,1
1,9,closed,745.0,745.0,0.30645751953125,0.6237640380859375,0.6949804216569855,2
1,9,closed,747.0,747.0,0.270263671875,0.633087158203125,0.6883616797999917,1
1,9,closed,824.0,824.0,0.390350341796875,0.735137939453125,0.8323467903249965,16
1,9,closed,825.0,825.0,0.394195556640625,0.744140625,0.8421017792705362,15
1,9,closed,826.0,826.0,0.39532470703125,0.734130859375,0.8338043791417863,17
1,9,closed,827.0,827.0,0.39947509765625,0.7410125732421875,0.841831329513507,16
1,9,closed,828.0,828.0,0.405487060546875,0.7357177734375,0.8400597588402731,15
1,9,closed,829.0,829.0,0.40667724609375,0.73504638671875,0.8400473636162944,13
1,9,closed,830.0,830.0,0.4132080078125,0.7321929931640625,0.8407421941112055,16
1,9,closed,831.0,831.0,0.41717529296875,0.73748779296875,0.8473036467769275,13
1,9,closed,832.0,832.0,0.4184417724609375,0.73748779296875,0.8479279224781838,14
1,9,closed,833.0,833.0,0.42047119140625,0.737701416015625,0.8491168364801451,13
1,9,closed,834.0,834.0,0.4253997802734375,0.737945556640625,0.8517796766901232,16
1,9,closed,835.0,835.0,0.43084716796875,0.74005126953125,0.8563323908865688,16
1,9,closed,836.0,836.0,0.427947998046875,0.7374267578125,0.8526064227826247,17
1,9,closed,837.0,837.0,0.43603515625,0.740325927734375,0.8591909780495399,16
1,9,closed,838.0,838.0,0.43756103515625,0.737457275390625,0.857498042279732,16
1,9,closed,839.0,839.0,0.424163818359375,0.741241455078125,0.8540221540051176,25
1,9,closed,840.0,840.0,0.4131317138671875,0.7458038330078125,0.8525849930253199,20
1,9,closed,841.0,841.0,0.4251708984375,0.747894287109375,0.8603000392705973,20
1,9,closed,842.0,842.0,0.4197845458984375,0.758270263671875,0.8667138269026128,24
1,9,closed,843.0,843.0,0.42291259765625,0.748199462890625,0.8594518610871564,27
1,9,closed,844.0,844.0,0.424407958984375,0.7603759765625,0.8708006323967952,25
1,9,closed,845.0,845.0,0.427215576171875,0.760833740234375,0.8725715608492495,27
1,9,closed,846.0,846.0,0.432403564453125,0.763946533203125,0.8778309336910162,21
1,9,closed,847.0,847.0,0.430206298828125,0.763458251953125,0.8763252604066114,21
1,9,closed,848.0,848.0,0.432586669921875,0.761932373046875,0.8761690294063923,31
1,9,closed,849.0,849.0,0.434112548828125,0.7690582275390625,0.8831218842241289,32
1,10,closed,703.0,703.0,0.249786376953125,0.4927520751953125,0.5524471392999113,4
1,10,closed,704.0,704.0,0.24951171875,0.51019287109375,0.5679373763967845,5
1,10,closed,705.0,705.0,0.254913330078125,0.502716064453125,0.563652594521446,4
1,10,closed,706.0,706.0,0.2574462890625,0.50775146484375,0.5692891548264609,4
1,10,closed,707.0,707.0,0.2598724365234375,0.5125885009765625,0.5747004912108806,4
1,10,closed,708.0,708.0,0.259979248046875,0.504913330078125,0.5679143247934499,3
1,10,closed,709.0,709.0,0.262969970703125,0.50927734375,0.5731636924550072,5
1,10,closed,710.0,710.0,0.2571563720703125,0.52581787109375,0.5853322417720798,2
1,10,closed,711.0,711.0,0.3168792724609375,0.4942779541015625,0.5871313049277814,2
1,10,closed,712.0,712.0,0.2723388671875,0.521392822265625,0.5882337406941941,3
1,10,closed,713.0,713.0,0.3211517333984375,0.5021820068359375,0.5960916069318463,2
1,10,closed,714.0,714.0,0.3232879638671875,0.5059814453125,0.6004434449487465,2
1,10,closed,715.0,715.0,0.271881103515625,0.48382568359375,0.5549834470989504,3
1,10,closed,717.0,717.0,0.27734375,0.47100830078125,0.5465970865902077,1
1,10,closed,718.0,718.0,0.2518310546875,0.48846435546875,0.5495601028718514,2
1,10,closed,719.0,719.0,0.226837158203125,0.50634765625,0.554836052660187,1
1,10,closed,720.0,720.0,0.25836181640625,0.49847412109375,0.5614510464652491,2
1,10,closed,721.0,721.0,0.2337646484375,0.518035888671875,0.5683371295377131,1
1,10,closed,722.0,722.0,0.265289306640625,0.5079803466796875,0.5730815376808776,2
1,10,closed,723.0,723.0,0.2689971923828125,0.511932373046875,0.5783028999436547,2
1,10,closed,724.0,724.0,0.244781494140625,0.53302001953125,0.5865392749806367,1
1,10,closed,725.0,725.0,0.275238037109375,0.5181427001953125,0.5867093273824026,2
1,10,closed,727.0,727.0,0.30340576171875,0.503265380859375,0.5876487895126362,1
1,10,closed,728.0,728.0,0.3031005859375,0.51080322265625,0.5939611918902331,1
1,10,closed,729.0,729.0,0.29071044921875,0.4881134033203125,0.5681260949700387,2
1,10,closed,730.0,730.0,0.2945556640625,0.4930877685546875,0.5743679889491939,2
1,10,closed,731.0,731.0,0.2985076904296875,0.4961700439453125,0.5790436544461561,2
1,10,closed,732.0,732.0,0.2823486328125,0.475311279296875,0.5528485892881702,1
1,10,closed,734.0,734.0,0.285308837890625,0.48333740234375,0.5612630198782946,1
1,10,closed,736.0,736.0,0.288604736328125,0.494171142578125,0.5722742454348231,1
1,10,closed,737.0,737.0,0.29132080078125,0.50079345703125,0.5793633536677473,1
1,10,closed,738.0,738.0,0.294647216796875,0.50567626953125,0.5852567572725548,1
1,10,closed,739.0,739.0,0.2987060546875,0.5107421875,0.5916780283222092,1
1,10,closed,740.0,740.0,0.30291748046875,0.514495849609375,0.5970468819437952,1
1,10,closed,741.0,741.0,0.305450439453125,0.517669677734375,0.6010672726140718,1
1,10,closed,742.0,742.0,0.308258056640625,0.521087646484375,0.6054381593544297,1
1,10,closed,743.0,743.0,0.248382568359375,0.4935302734375,0.552508851570808,2
1,10,closed,744.0,744.0,0.2518463134765625,0.4991302490234375,0.5590684851625369,2
1,10,closed,746.0,746.0,0.196563720703125,0.482757568359375,0.5212409865934496,1
1,10,closed,747.0,747.0,0.19989013671875,0.488494873046875,0.5278099163055987,1
1,10,closed,748.0,748.0,0.20343017578125,0.494598388671875,0.5348003389071527,1
1,10,closed,824.0,824.0,0.22198486328125,0.657958984375,0.694397079951937,15
1,10,closed,825.0,825.0,0.213287353515625,0.6620941162109375,0.6956005418994738,16
1,10,closed,826.0,826.0,0.209075927734375,0.652435302734375,0.6851164629550841,17
1,10,closed,827.0,827.0,0.239715576171875,0.645111083984375,0.6882091746982958,15
1,10,closed,828.0,828.0,0.209381103515625,0.661865234375,0.6941945224385558,13
1,10,closed,829.0,829.0,0.215789794921875,0.6483917236328125,0.6833572000556914,14
1,10,closed,830.0,830.0,0.2313385009765625,0.648101806640625,0.6881522024995089,14
1,10,closed,831.0,831.0,0.2286224365234375,0.6732940673828125,0.7110507152480788,10
1,10,closed,832.0,832.0,0.226593017578125,0.6788330078125,0.7156526029512686,13
1,10,closed,833.0,833.0,0.2349853515625,0.663055419921875,0.7034632935247764,19
1,10,closed,834.0,834.0,0.22686767578125,0.665985107421875,0.7035659923717978,15
1,10,closed,835.0,835.0,0.213287353515625,0.667510986328125,0.7007584548462084,13
1,10,closed,836.0,836.0,0.236541748046875,0.667022705078125,0.7077226064347603,18
1,10,closed,837.0,837.0,0.24072265625,0.678955078125,0.7203661536633856,19
1,10,closed,838.0,838.0,0.21514892578125,0.671966552734375,0.705569350424567,14
1,10,closed,839.0,839.0,0.2386474609375,0.686920166015625,0.7271945579353915,23
1,10,closed,840.0,840.0,0.2106170654296875,0.6798858642578125,0.7117614324110333,20
1,10,closed,841.0,841.0,0.218353271484375,0.6864776611328125,0.7203677744057585,20
1,10,closed,842.0,842.0,0.1994476318359375,0.689208984375,0.7174875483157758,26
1,10,closed,843.0,843.0,0.2057952880859375,0.680023193359375,0.7104809948936396,24
1,10,closed,844.0,844.0,0.2146453857421875,0.6944427490234375,0.7268585648471383,24
1,10,closed,845.0,845.0,0.196044921875,0.688934326171875,0.7162849413263344,26
1,10,closed,846.0,846.0,0.2087249755859375,0.6999664306640625,0.7304239313507862,24
1,10,closed,847.0,847.0,0.184661865234375,0.695281982421875,0.7193865717069863,23
1,10,closed,848.0,848.0,0.1764068603515625,0.7006988525390625,0.722563673546252,26
1,10,closed,849.0,849.0,0.18389892578125,0.7078399658203125,0.7313386576108218,30
1,11,closed,703.0,703.0,0.280517578125,0.608673095703125,0.6702037369859564,5
1,11,closed,704.0,704.0,0.2839202880859375,0.620086669921875,0.6819957538002727,4
1,11,closed,705.0,705.0,0.286590576171875,0.613677978515625,0.6772996527871185,4
1,11,closed,706.0,706.0,0.286041259765625,0.638397216796875,0.6995502903310826,1
1,11,closed,707.0,707.0,0.2949981689453125,0.6195526123046875,0.6861992123972815,4
1,11,closed,708.0,708.0,0.296905517578125,0.622467041015625,0.6896507112438021,3
1,11,closed,709.0,709.0,0.301025390625,0.623809814453125,0.6926434655787753,5
1,11,closed,710.0,710.0,0.305908203125,0.62628173828125,0.6969997449380813,5
1,11,closed,711.0,711.0,0.30975341796875,0.618621826171875,0.6918382352541298,3
1,11,closed,712.0,712.0,0.369903564453125,0.6072235107421875,0.7110197177246175,2
1,11,closed,713.0,713.0,0.3437652587890625,0.60455322265625,0.6954560749424571,2
1,11,closed,714.0,714.0,0.29046630859375,0.594757080078125,0.6618962613062086,3
1,11,closed,715.0,715.0,0.294708251953125,0.5972900390625,0.6660392965377864,3
1,11,closed,716.0,716.0,0.2863006591796875,0.6167755126953125,0.6799853678626395,2
1,11,closed,717.0,717.0,0.29083251953125,0.6194610595703125,0.6843358522983208,2
1,11,closed,718.0,718.0,0.29522705078125,0.62200927734375,0.6885161963343265,2
1,11,closed,719.0,719.0,0.2994537353515625,0.624053955078125,0.6921819691848771,2
1,11,closed,720.0,720.0,0.291900634765625,0.644012451171875,0.7070770946940521,1
1,11,closed,721.0,721.0,0.297119140625,0.646514892578125,0.7115204073328066,1
1,11,closed,722.0,722.0,0.301666259765625,0.648681640625,0.715395277566831,1
1,11,closed,723.0,723.0,0.32958984375,0.613189697265625,0.6961544871189571,1
1,11,closed,724.0,724.0,0.32232666015625,0.6336822509765625,0.7109484306545769,2
1,11,closed,725.0,725.0,0.3248748779296875,0.6350250244140625,0.713302508015996,2
1,11,closed,726.0,726.0,0.33795166015625,0.616058349609375,0.7026657916291303,1
1,11,closed,727.0,727.0,0.33880615234375,0.61810302734375,0.7048694639984661,1
1,11,closed,729.0,729.0,0.347991943359375,0.625701904296875,0.7159617766918638,1
1,11,closed,730.0,730.0,0.330047607421875,0.6157989501953125,0.6986700009493416,2
1,11,closed,731.0,731.0,0.3343505859375,0.616607666015625,0.7014237863845124,2
1,11,closed,732.0,732.0,0.337005615234375,0.6177520751953125,0.7036976702445551,2
1,11,closed,733.0,733.0,0.339202880859375,0.62109375,0.7076835738325158,2
1,11,closed,734.0,734.0,0.322723388671875,0.614898681640625,0.6944427797012773,1
1,11,closed,736.0,736.0,0.3302001953125,0.621002197265625,0.7033319969922791,1
1,11,closed,737.0,737.0,0.33465576171875,0.62457275390625,0.7085799910903453,1
1,11,closed,738.0,738.0,0.339691162109375,0.62628173828125,0.7124737899177779,1
1,11,closed,739.0,739.0,0.344635009765625,0.628387451171875,0.7166896669733965,1
1,11,closed,744.0,744.0,0.3216400146484375,0.64471435546875,0.7204921229066511,2
1,11,closed,745.0,745.0,0.3668212890625,0.638671875,0.7365185822676097,1
1,11,closed,746.0,746.0,0.289886474609375,0.657440185546875,0.7185135807577762,1
1,11,closed,747.0,747.0,0.294647216796875,0.659088134765625,0.7219516270187188,1
1,11,closed,824.0,824.0,0.4310760498046875,0.745086669921875,0.8608023619916958,18
1,11,closed,825.0,825.0,0.434051513671875,0.74212646484375,0.8597397317457927,17
1,11,closed,826.0,826.0,0.435333251953125,0.742279052734375,0.8605191644491853,16
1,11,closed,827.0,827.0,0.435577392578125,0.7316436767578125,0.8514870137969507,12
1,11,closed,828.0,828.0,0.441131591796875,0.74267578125,0.8638080789947167,13
1,11,closed,829.0,829.0,0.444061279296875,0.73016357421875,0.8545930405091521,14
1,11,closed,830.0,830.0,0.448089599609375,0.7415771484375,0.8664415481512783,15
1,11,closed,831.0,831.0,0.450836181640625,0.7429046630859375,0.8689997704896871,14
1,11,closed,832.0,832.0,0.4559173583984375,0.743011474609375,0.8717377410036847,12
1,11,closed,833.0,833.0,0.455902099609375,0.743408203125,0.8720679336506862,13
1,11,closed,834.0,834.0,0.4624481201171875,0.7415618896484375,0.8739406730315749,18
1,11,closed,835.0,835.0,0.4691009521484375,0.74169921875,0.877595256596645,14
1,11,closed,836.0,836.0,0.443634033203125,0.74237060546875,0.8648267290504554,15
1,11,closed,837.0,837.0,0.4688720703125,0.742156982421875,0.8778599004833705,19
1,11,closed,838.0,838.0,0.464141845703125,0.74365234375,0.8766107809612951,16
1,11,closed,839.0,839.0,0.4598388671875,0.7469635009765625,0.8771580562062041,22
1,11,closed,840.0,840.0,0.45074462890625,0.746673583984375,0.8721766802133066,20
1,11,closed,841.0,841.0,0.4555511474609375,0.745880126953125,0.8739931416988275,20
1,11,closed,842.0,842.0,0.458160400390625,0.7533721923828125,0.8817486108533334,24
1,11,closed,843.0,843.0,0.462066650390625,0.756500244140625,0.8864525981619307,26
1,11,closed,844.0,844.0,0.4678955078125,0.751708984375,0.8854335680451759,26
1,11,closed,845.0,845.0,0.465545654296875,0.75982666015625,0.8911056669772148,27
1,11,closed,846.0,846.0,0.4698486328125,0.75933837890625,0.8929459734137039,21
1,11,closed,847.0,847.0,0.47406005859375,0.7607421875,0.8963602038222106,21
1,11,closed,848.0,848.0,0.478759765625,0.76568603515625,0.9030426444053475,25
1,11,closed,849.0,849.0,0.477691650390625,0.7634429931640625,0.9005745480881757,26
1,12,closed,703.0,703.0,0.30126953125,0.6412353515625,0.7084815499030851,4
1,12,closed,704.0,704.0,0.3081207275390625,0.650848388671875,0.7200986097583978,4
1,12,closed,705.0,705.0,0.308441162109375,0.646240234375,0.7160742915427398,3
1,12,closed,706.0,706.0,0.315185546875,0.646240234375,0.7190051247967206,3
1,12,closed,707.0,707.0,0.316925048828125,0.650360107421875,0.7234706323690702,3
1,12,closed,708.0,708.0,0.32080078125,0.652191162109375,0.726819408920942,3
1,12,closed,709.0,709.0,0.3251495361328125,0.65252685546875,0.7290497362699736,4
1,12,closed,710.0,710.0,0.329315185546875,0.655548095703125,0.7336155650010203,3
1,12,closed,711.0,711.0,0.333648681640625,0.655487060546875,0.735516641079527,3
1,12,closed,712.0,712.0,0.337921142578125,0.6575927734375,0.7393368341145521,3
1,12,closed,713.0,713.0,0.43115234375,0.601470947265625,0.7400402988525195,1
1,12,closed,714.0,714.0,0.31396484375,0.630096435546875,0.7039853984280066,3
1,12,closed,715.0,715.0,0.3680419921875,0.6336517333984375,0.7327819779799366,2
1,12,closed,716.0,716.0,0.313720703125,0.6497955322265625,0.7215642128534688,2
1,12,closed,717.0,717.0,0.3182373046875,0.6514434814453125,0.7250197180852076,2
1,12,closed,718.0,718.0,0.3225555419921875,0.6533355712890625,0.7286216071332771,2
1,12,closed,719.0,719.0,0.3269500732421875,0.654388427734375,0.7315193536371674,2
1,12,closed,720.0,720.0,0.3315277099609375,0.6562042236328125,0.735196984205924,2
1,12,closed,721.0,721.0,0.336212158203125,0.6574554443359375,0.7384350185429779,2
1,12,closed,722.0,722.0,0.3402557373046875,0.65869140625,0.7413827185984032,2
1,12,closed,723.0,723.0,0.352203369140625,0.6419677734375,0.732236188238678,1
1,12,closed,724.0,724.0,0.3487091064453125,0.660247802734375,0.7466761024255821,2
1,12,closed,725.0,725.0,0.3512420654296875,0.661346435546875,0.7488324888370361,2
1,12,closed,726.0,726.0,0.36090087890625,0.6441650390625,0.7383752717593512,1
1,12,closed,727.0,727.0,0.361480712890625,0.645477294921875,0.7398035171932988,1
1,12,closed,729.0,729.0,0.3497161865234375,0.6446533203125,0.7334025596535824,2
1,12,closed,730.0,730.0,0.3546295166015625,0.6455078125,0.7365069110630212,2
1,12,closed,731.0,731.0,0.379058837890625,0.6505126953125,0.752895988397949,1
1,12,closed,732.0,732.0,0.3797607421875,0.650787353515625,0.7534868285528765,1
1,12,closed,733.0,733.0,0.3638916015625,0.6491241455078125,0.7441634591734325,2
1,12,closed,735.0,735.0,0.3524169921875,0.648895263671875,0.7384191219072517,1
1,12,closed,736.0,736.0,0.35662841796875,0.6512451171875,0.7424985058324725,1
1,12,closed,737.0,737.0,0.361572265625,0.653533935546875,0.7468876141566296,1
1,12,closed,738.0,738.0,0.36602783203125,0.65447998046875,0.7498802695469939,1
1,12,closed,740.0,740.0,0.374847412109375,0.65673828125,0.756184998809352,1
1,12,closed,741.0,741.0,0.378021240234375,0.656951904296875,0.7579484564451764,1
1,12,closed,743.0,743.0,0.3515777587890625,0.671722412109375,0.7581674745102016,2
1,12,closed,744.0,744.0,0.355865478515625,0.6729736328125,0.7612711404355273,2
1,12,closed,745.0,745.0,0.327362060546875,0.6865234375,0.7605789564024975,1
1,12,closed,746.0,746.0,0.332061767578125,0.68817138671875,0.7640974250614355,1
1,12,closed,747.0,747.0,0.33660888671875,0.68890380859375,0.7667424600953116,1
1,12,closed,748.0,748.0,0.340850830078125,0.690399169921875,0.7699547403541074,1
1,12,closed,824.0,824.0,0.496612548828125,0.7415771484375,0.8925024878050821,19
1,12,closed,825.0,825.0,0.48223876953125,0.740875244140625,0.8839968089418903,16
1,12,closed,826.0,826.0,0.4999237060546875,0.732208251953125,0.8865960952450133,18
1,12,closed,827.0,827.0,0.489715576171875,0.7427215576171875,0.8896384983208925,14
1,12,closed,828.0,828.0,0.4946441650390625,0.73101806640625,0.8826439052185903,14
1,12,closed,829.0,829.0,0.4981689453125,0.737884521484375,0.8903066129822881,15
1,12,closed,830.0,830.0,0.5005035400390625,0.7391357421875,0.8926507934073099,14
1,12,closed,831.0,831.0,0.50433349609375,0.7400970458984375,0.8955980753830026,12
1,12,closed,832.0,832.0,0.5079803466796875,0.740631103515625,0.8980971351182387,14
1,12,closed,833.0,833.0,0.511199951171875,0.7377471923828125,0.8975501712700243,16
1,12,closed,834.0,834.0,0.5147705078125,0.73687744140625,0.898875430394535,16
1,12,closed,835.0,835.0,0.5171051025390625,0.7377166748046875,0.9009015369932607,16
1,12,closed,836.0,836.0,0.5124053955078125,0.7366790771484375,0.8973602130993948,20
1,12,closed,837.0,837.0,0.506927490234375,0.739715576171875,0.8967466832872099,15
1,12,closed,838.0,838.0,0.511871337890625,0.73468017578125,0.8954145560799796,20
1,12,closed,839.0,839.0,0.515045166015625,0.7339019775390625,0.8965955808901855,22
1,12,closed,840.0,840.0,0.518218994140625,0.7323150634765625,0.8971266789494129,18
1,12,closed,841.0,841.0,0.5157470703125,0.738525390625,0.9007856532681544,25
1,12,closed,842.0,842.0,0.5157623291015625,0.741943359375,0.9035987652940485,24
1,12,closed,843.0,843.0,0.518646240234375,0.742034912109375,0.9053229994308224,23
1,12,closed,844.0,844.0,0.52386474609375,0.73785400390625,0.9049103841156613,21
1,12,closed,845.0,845.0,0.5253753662109375,0.7438507080078125,0.910677303563123,28
1,12,closed,846.0,846.0,0.5282135009765625,0.7460479736328125,0.9141099942433311,26
1,12,closed,847.0,847.0,0.528472900390625,0.74847412109375,0.9162407524195488,17
1,12,closed,848.0,848.0,0.533203125,0.74517822265625,0.9162947975574746,26
1,12,closed,849.0,849.0,0.534454345703125,0.74688720703125,0.9184127327448682,28
1,13,closed,703.0,703.0,0.36834716796875,0.7028961181640625,0.7935632231150246,4
1,13,closed,704.0,704.0,0.3717803955078125,0.6988372802734375,0.791577037807389,4
1,13,closed,705.0,705.0,0.3731536865234375,0.699432373046875,0.7927479537860787,4
1,13,closed,706.0,706.0,0.3771514892578125,0.7000885009765625,0.7952151627383599,4
1,13,closed,707.0,707.0,0.381683349609375,0.70196533203125,0.7990228449442328,3
1,13,closed,708.0,708.0,0.384307861328125,0.7012786865234375,0.7996776403343007,4
1,13,closed,709.0,709.0,0.3881072998046875,0.7062835693359375,0.8058931420949043,4
1,13,closed,710.0,710.0,0.416015625,0.6769256591796875,0.7945422256242868,2
1,13,closed,712.0,712.0,0.39764404296875,0.7032470703125,0.8078844142645948,3
1,13,closed,713.0,713.0,0.408599853515625,0.6783447265625,0.7918998726784486,2
1,13,closed,714.0,714.0,0.3780517578125,0.692047119140625,0.788576151488212,3
1,13,closed,715.0,715.0,0.37982177734375,0.7037811279296875,0.7997327419673077,2
1,13,closed,716.0,716.0,0.3835296630859375,0.70391845703125,0.8016209806486283,2
1,13,closed,717.0,717.0,0.38592529296875,0.715606689453125,0.8130382929131178,1
1,13,closed,718.0,718.0,0.3914947509765625,0.7044525146484375,0.8059289580581577,2
1,13,closed,719.0,719.0,0.39349365234375,0.715545654296875,0.8166044561585291,1
1,13,closed,720.0,720.0,0.400543212890625,0.693359375,0.8007384643522099,1
1,13,closed,721.0,721.0,0.402984619140625,0.704833984375,0.8119036573349404,2
1,13,closed,722.0,722.0,0.40765380859375,0.693145751953125,0.804134728208932,1
1,13,closed,723.0,723.0,0.409820556640625,0.7046966552734375,0.8151995244103137,2
1,13,closed,724.0,724.0,0.413330078125,0.704498291015625,0.8167983811974378,2
1,13,closed,725.0,725.0,0.415679931640625,0.71734619140625,0.8290810357822732,1
1,13,closed,726.0,726.0,0.418701171875,0.6927490234375,0.8094515926249748,1
1,13,closed,727.0,727.0,0.420379638671875,0.69366455078125,0.8111039080293286,1
1,13,closed,728.0,728.0,0.424285888671875,0.695556640625,0.8147499957923401,1
1,13,closed,729.0,729.0,0.4132232666015625,0.695556640625,0.8090441943295813,2
1,13,closed,730.0,730.0,0.401947021484375,0.696685791015625,0.8043211420093517,1
1,13,closed,731.0,731.0,0.43475341796875,0.693115234375,0.8181804584309148,1
1,13,closed,732.0,732.0,0.42242431640625,0.695404052734375,0.8136517065985182,2
1,13,closed,733.0,733.0,0.42578125,0.6964874267578125,0.8163237154972786,2
1,13,closed,734.0,734.0,0.415435791015625,0.697723388671875,0.8120374520652003,1
1,13,closed,735.0,735.0,0.41845703125,0.698455810546875,0.81421545446476,1
1,13,closed,736.0,736.0,0.422576904296875,0.69879150390625,0.8166277034099987,1
1,13,closed,737.0,737.0,0.426788330078125,0.70001220703125,0.8198569196412483,1
1,13,closed,738.0,738.0,0.430633544921875,0.69976806640625,0.8216572258392927,1
1,13,closed,739.0,739.0,0.434326171875,0.699951171875,0.8237541299348841,1
1,13,closed,740.0,740.0,0.437530517578125,0.69940185546875,0.824982369051189,1
1,13,closed,741.0,741.0,0.440185546875,0.699188232421875,0.8262127450208383,1
1,13,closed,742.0,742.0,0.44354248046875,0.69915771484375,0.8279803392628994,1
1,13,closed,743.0,743.0,0.415191650390625,0.72796630859375,0.8380447798308285,1
1,13,closed,744.0,744.0,0.4346466064453125,0.7136993408203125,0.8356341433796102,2
1,13,closed,745.0,745.0,0.4377288818359375,0.714080810546875,0.8375667006182983,2
1,13,closed,747.0,747.0,0.429473876953125,0.727386474609375,0.8447123145958054,1
1,13,closed,824.0,824.0,0.57794189453125,0.7217254638671875,0.9246104469714137,20
1,13,closed,825.0,825.0,0.58013916015625,0.723297119140625,0.9272109618117802,18
1,13,closed,826.0,826.0,0.5811614990234375,0.7191925048828125,0.9246548258819521,16
1,13,closed,827.0,827.0,0.581878662109375,0.722991943359375,0.9280625666304841,15
1,13,closed,828.0,828.0,0.58367919921875,0.720977783203125,0.9276262024507143,12
1,13,closed,829.0,829.0,0.586761474609375,0.72271728515625,0.930918526160796,13
1,13,closed,830.0,830.0,0.588043212890625,0.72149658203125,0.9307803919880915,17
1,13,closed,831.0,831.0,0.5913238525390625,0.7212066650390625,0.9326322706610604,12
1,13,closed,832.0,832.0,0.59063720703125,0.719146728515625,0.9306042808113456,13
1,13,closed,833.0,833.0,0.5936279296875,0.71923828125,0.9325759079670253,15
1,13,closed,834.0,834.0,0.5980224609375,0.7180938720703125,0.9344996912202155,16
1,13,closed,835.0,835.0,0.598358154296875,0.71661376953125,0.9335779429139006,15
1,13,closed,836.0,836.0,0.5963134765625,0.716033935546875,0.9318231372877589,15
1,13,closed,837.0,837.0,0.602783203125,0.71539306640625,0.9354864132801567,20
1,13,closed,838.0,838.0,0.601409912109375,0.713531494140625,0.9331779441853301,17
1,13,closed,839.0,839.0,0.6026458740234375,0.7126312255859375,0.9332873690121324,22
1,13,closed,840.0,840.0,0.604095458984375,0.71881103515625,0.9389465521678763,17
1,13,closed,841.0,841.0,0.605743408203125,0.71044921875,0.9336290317915479,21
1,13,closed,842.0,842.0,0.6075439453125,0.715301513671875,0.9384912897556128,25
1,13,closed,843.0,843.0,0.6100616455078125,0.7150115966796875,0.9399025453237884,22
